Fuente;País;Título;Categoría;Tipo de recurso;Formato;Año publicación;Mes publicación;Archivo original;URL fuente;URL portal
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Miranda;Otros recursos INE;Dato tabular;XLS;2026;abril;Miranda.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Miranda.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Monagas;Otros recursos INE;Dato tabular;XLS;2026;abril;Estado-Monagas-1.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Monagas-1.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Monagas;Otros recursos INE;Dato tabular;XLS;2026;abril;Estado-Monagas.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Monagas.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Monagas;Otros recursos INE;Dato tabular;XLS;2026;abril;Estado_Monagas-4.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado_Monagas-4.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Monagas;Otros recursos INE;Dato tabular;XLS;2026;abril;Monagas.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Monagas.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Mérida;Otros recursos INE;Dato tabular;XLS;2026;abril;Estado-Merida-1.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Merida-1.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Mérida;Otros recursos INE;Dato tabular;XLS;2026;abril;Estado-Merida.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Merida.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Mérida;Otros recursos INE;Dato tabular;XLS;2026;abril;Estado_Merida-4.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado_Merida-4.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Mérida;Otros recursos INE;Dato tabular;XLS;2026;abril;Merida.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Merida.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Nacional;Otros recursos INE;Dato tabular;XLS;2026;abril;Nacional-1.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Nacional-1.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Nacional;Otros recursos INE;Dato tabular;XLS;2026;abril;Nacional.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Nacional.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Nueva Esparta;Otros recursos INE;Dato tabular;XLS;2026;abril;Estado-Nueva-Esparta-1.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Nueva-Esparta-1.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Nueva Esparta;Otros recursos INE;Dato tabular;XLS;2026;abril;Estado-Nueva-Esparta.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Nueva-Esparta.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Nueva Esparta;Otros recursos INE;Dato tabular;XLS;2026;abril;Estado_NuevaEsparta-4.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado_NuevaEsparta-4.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Nueva Esparta;Otros recursos INE;Dato tabular;XLS;2026;abril;Nueva-Esparta.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Nueva-Esparta.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Portuguesa;Otros recursos INE;Dato tabular;XLS;2026;abril;Estado-Portuguesa-1.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Portuguesa-1.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Portuguesa;Otros recursos INE;Dato tabular;XLS;2026;abril;Estado-Portuguesa.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Portuguesa.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Portuguesa;Otros recursos INE;Dato tabular;XLS;2026;abril;Estado_Portuguesa-4.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado_Portuguesa-4.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Portuguesa;Otros recursos INE;Dato tabular;XLS;2026;abril;Portuguesa.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Portuguesa.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Sucre;Otros recursos INE;Dato tabular;XLS;2026;abril;Estado-Sucre-1.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Sucre-1.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Sucre;Otros recursos INE;Dato tabular;XLS;2026;abril;Estado-Sucre.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Sucre.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Sucre;Otros recursos INE;Dato tabular;XLS;2026;abril;Estado_Sucre-6.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado_Sucre-6.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Sucre;Otros recursos INE;Dato tabular;XLS;2026;abril;Sucre.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Sucre.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Tachira;Otros recursos INE;Dato tabular;XLS;2026;abril;Estado-Tachira.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Tachira.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Trujillo;Otros recursos INE;Dato tabular;XLS;2026;abril;Estado-Trujillo-1.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Trujillo-1.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Trujillo;Otros recursos INE;Dato tabular;XLS;2026;abril;Estado-Trujillo.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Trujillo.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Trujillo;Otros recursos INE;Dato tabular;XLS;2026;abril;Estado_Trujillo-3.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado_Trujillo-3.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Trujillo;Otros recursos INE;Dato tabular;XLS;2026;abril;Trujillo.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Trujillo.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Táchira;Otros recursos INE;Dato tabular;XLS;2026;abril;Estado-Tachira-1.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Tachira-1.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Táchira;Otros recursos INE;Dato tabular;XLS;2026;abril;Estado_Tachira-8.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado_Tachira-8.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Táchira;Otros recursos INE;Dato tabular;XLS;2026;abril;Tachira.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Tachira.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Yaracuy;Otros recursos INE;Dato tabular;XLS;2026;abril;Estado-Yaracuy-1.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Yaracuy-1.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Yaracuy;Otros recursos INE;Dato tabular;XLS;2026;abril;Estado-Yaracuy.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Yaracuy.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Yaracuy;Otros recursos INE;Dato tabular;XLS;2026;abril;Estado_Yaracuy-4.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado_Yaracuy-4.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Yaracuy;Otros recursos INE;Dato tabular;XLS;2026;abril;Yaracuy.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Yaracuy.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Zulia;Otros recursos INE;Dato tabular;XLS;2026;abril;Estado-Zulia-1.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Zulia-1.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Zulia;Otros recursos INE;Dato tabular;XLS;2026;abril;Estado-Zulia.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Zulia.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Zulia;Otros recursos INE;Dato tabular;XLS;2026;abril;Estado_Zulia-6.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado_Zulia-6.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Zulia;Otros recursos INE;Dato tabular;XLS;2026;abril;Zulia.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Zulia.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Estructura Poblacional;Población;Documento;PDF;2025;septiembre;Estructura-completa.pdf;https://ine.gob.ve/wp-content/uploads/2025/09/Estructura-completa.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Población 1950-2050;Proyección de población;Documento;PDF;2026;marzo;1950-2050-REP.-BOL.-VENEZUELA-PROYECCION-POBLACION.pdf;https://ine.gob.ve/wp-content/uploads/2026/03/1950-2050-REP.-BOL.-VENEZUELA-PROYECCION-POBLACION.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Edad Simple;Proyección de población;Dato tabular;XLS;2026;abril;EDAD-SIMPLE.xls;https://ine.gob.ve/wp-content/uploads/2026/04/EDAD-SIMPLE.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Esperanza de Vida;Proyección de población;Dato tabular;XLS;2026;abril;ESPERANZA-DE-VIDA.xls;https://ine.gob.ve/wp-content/uploads/2026/04/ESPERANZA-DE-VIDA.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Nacional;Proyección de población;Dato tabular;XLS;2026;abril;Nacional-36.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Nacional-36.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;7T FILVEN;Publicaciones;Documento;PDF;2025;julio;TRIPTICO-CONOCE-EL-INE-INTEGRADO.pdf;https://ine.gob.ve/wp-content/uploads/2025/07/TRIPTICO-CONOCE-EL-INE-INTEGRADO.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Abril;Publicaciones;Documento;PDF;2026;febrero;Resumen_ABRIL_2025.pdf;https://ine.gob.ve/wp-content/uploads/2026/02/Resumen_ABRIL_2025.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Abril;Publicaciones;Documento;PDF;2026;mayo;Resumen_ABRIL_2026.pdf;https://ine.gob.ve/wp-content/uploads/2026/05/Resumen_ABRIL_2026.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Agosto;Publicaciones;Documento;PDF;2026;febrero;Resumen_AGOSTO_2025.pdf;https://ine.gob.ve/wp-content/uploads/2026/02/Resumen_AGOSTO_2025.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Amazonas;Publicaciones;Documento;PDF;2025;noviembre;ESTADO-AMAZONAS.pdf;https://ine.gob.ve/wp-content/uploads/2025/11/ESTADO-AMAZONAS.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Anzoátegui;Publicaciones;Documento;PDF;2025;noviembre;ESTADO-ANZOATEGUI.pdf;https://ine.gob.ve/wp-content/uploads/2025/11/ESTADO-ANZOATEGUI.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Apure;Publicaciones;Documento;PDF;2025;noviembre;ESTADO-APURE.pdf;https://ine.gob.ve/wp-content/uploads/2025/11/ESTADO-APURE.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Aviso Oficial Fe de Vida 2026;Publicaciones;Documento;PDF;2026;enero;AVISO-OFICIAL-FE-DE-VIDA-2026.pdf;https://ine.gob.ve/wp-content/uploads/2026/01/AVISO-OFICIAL-FE-DE-VIDA-2026.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Barinas;Publicaciones;Documento;PDF;2025;noviembre;ESTADO-BARINAS.pdf;https://ine.gob.ve/wp-content/uploads/2025/11/ESTADO-BARINAS.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Bolívar;Publicaciones;Documento;PDF;2025;noviembre;ESTADO-BOLIVAR.pdf;https://ine.gob.ve/wp-content/uploads/2025/11/ESTADO-BOLIVAR.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;CATÁLOGO ACADÉMICO;Publicaciones;Documento;PDF;2025;diciembre;CatalogoDic2025-modificado.pdf;https://ine.gob.ve/wp-content/uploads/2025/12/CatalogoDic2025-modificado.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;CODIGO_DE_PRACTICAS_DE_LAS_ESTADISTICA.pdf;Publicaciones;Documento;PDF;2024;agosto;CODIGO_DE_PRACTICAS_DE_LAS_ESTADISTICA.pdf;https://ine.gob.ve/wp-content/uploads/2024/08/CODIGO_DE_PRACTICAS_DE_LAS_ESTADISTICA.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Carabobo;Publicaciones;Documento;PDF;2025;noviembre;ESTADO-CARABOBO.pdf;https://ine.gob.ve/wp-content/uploads/2025/11/ESTADO-CARABOBO.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Cojedes;Publicaciones;Documento;PDF;2025;noviembre;ESTADO-COJEDES.pdf;https://ine.gob.ve/wp-content/uploads/2025/11/ESTADO-COJEDES.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Defensa Integral de la Nación e Innovación en la Fuerza Armada Nacional Bolivariana;Publicaciones;Documento;PDF;2026;abril;ART1DEFENSAINTEGRAL.pdf;https://ine.gob.ve/wp-content/uploads/2026/04/ART1DEFENSAINTEGRAL.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Delta Amacuro;Publicaciones;Documento;PDF;2025;noviembre;ESTADO-DELTA-AMACURO.pdf;https://ine.gob.ve/wp-content/uploads/2025/11/ESTADO-DELTA-AMACURO.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Dependencias Federales;Publicaciones;Documento;PDF;2025;julio;Folleto-de-las-Dependencias-Federales.pdf;https://ine.gob.ve/wp-content/uploads/2025/07/Folleto-de-las-Dependencias-Federales.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Diciembre;Publicaciones;Documento;PDF;2026;febrero;RESUMEN_NOTAS_DICIEMBRE_2025.pdf;https://ine.gob.ve/wp-content/uploads/2026/02/RESUMEN_NOTAS_DICIEMBRE_2025.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Directrices;Publicaciones;Documento;PDF;2024;octubre;DIRECTRICES.pdf;https://ine.gob.ve/wp-content/uploads/2024/10/DIRECTRICES.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Distrito Capital;Publicaciones;Documento;PDF;2025;julio;Folleto-Dto.-Capital_20250629_154732_0000.pdf;https://ine.gob.ve/wp-content/uploads/2025/07/Folleto-Dto.-Capital_20250629_154732_0000.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Distrito Capital;Publicaciones;Documento;PDF;2025;noviembre;DISTRITO-CAPITAL.pdf;https://ine.gob.ve/wp-content/uploads/2025/11/DISTRITO-CAPITAL.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Documento;Publicaciones;Documento;PDF;2025;julio;DOCUMENTO-SEGEN.pdf;https://ine.gob.ve/wp-content/uploads/2025/07/DOCUMENTO-SEGEN.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Documento Técnico EHM;Publicaciones;Documento;PDF;2024;septiembre;DOCUMENTO-TECNICO-EHM.pdf;https://ine.gob.ve/wp-content/uploads/2024/09/DOCUMENTO-TECNICO-EHM.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;El Estado Docente y sus implicaciones jurídicas-filosóficas;Publicaciones;Documento;PDF;2026;abril;ART5ESTADODOCENTE.pdf;https://ine.gob.ve/wp-content/uploads/2026/04/ART5ESTADODOCENTE.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Enero;Publicaciones;Documento;PDF;2026;febrero;RESUMEN_NOTAS_ENERO_2026.pdf;https://ine.gob.ve/wp-content/uploads/2026/02/RESUMEN_NOTAS_ENERO_2026.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Enero;Publicaciones;Documento;PDF;2026;febrero;Resumen_ENERO_2025.pdf;https://ine.gob.ve/wp-content/uploads/2026/02/Resumen_ENERO_2025.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Estado Amazonas;Publicaciones;Documento;PDF;2025;julio;Folleto-del-Estado-Amazonas-INE-2025.pdf;https://ine.gob.ve/wp-content/uploads/2025/07/Folleto-del-Estado-Amazonas-INE-2025.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Estado Anzoátegui;Publicaciones;Documento;PDF;2025;julio;Folleto-del-Estado-Anzoategui-INE-2025.pdf;https://ine.gob.ve/wp-content/uploads/2025/07/Folleto-del-Estado-Anzoategui-INE-2025.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Estado Apure;Publicaciones;Documento;PDF;2025;julio;Folleto-del-Estado-Apure-INE-2025.pdf;https://ine.gob.ve/wp-content/uploads/2025/07/Folleto-del-Estado-Apure-INE-2025.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Estado Barinas;Publicaciones;Documento;PDF;2025;julio;Folleto-Estado-Barinas_20250623_102124_0000.pdf;https://ine.gob.ve/wp-content/uploads/2025/07/Folleto-Estado-Barinas_20250623_102124_0000.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Estado Bolívar;Publicaciones;Documento;PDF;2025;julio;Folleto-del-Estado-Bolivar-INE-2025.pdf;https://ine.gob.ve/wp-content/uploads/2025/07/Folleto-del-Estado-Bolivar-INE-2025.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Estado Carabobo;Publicaciones;Documento;PDF;2025;julio;Folleto-del-Estado-Carabobo-INE-2025.pdf;https://ine.gob.ve/wp-content/uploads/2025/07/Folleto-del-Estado-Carabobo-INE-2025.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Estado Cojedes;Publicaciones;Documento;PDF;2025;julio;Estado-Cojedes.pdf;https://ine.gob.ve/wp-content/uploads/2025/07/Estado-Cojedes.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Estado Delta Amacuro;Publicaciones;Documento;PDF;2025;julio;Folleto-del-Estado-Delta-Amacuro-INE-2025.pdf;https://ine.gob.ve/wp-content/uploads/2025/07/Folleto-del-Estado-Delta-Amacuro-INE-2025.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Estado Falcón;Publicaciones;Documento;PDF;2025;julio;Folleto-del-Estado-Falcon-INE-2025.pdf;https://ine.gob.ve/wp-content/uploads/2025/07/Folleto-del-Estado-Falcon-INE-2025.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Estado Guárico;Publicaciones;Documento;PDF;2025;julio;Estado-Guarico_20250620_153508_0000.pdf;https://ine.gob.ve/wp-content/uploads/2025/07/Estado-Guarico_20250620_153508_0000.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Estado La Guaira;Publicaciones;Documento;PDF;2025;julio;Estado-La-Guaira.pdf;https://ine.gob.ve/wp-content/uploads/2025/07/Estado-La-Guaira.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Estado Lara;Publicaciones;Documento;PDF;2025;julio;Folleto-del-Estado-Lara-INE-2025.pdf;https://ine.gob.ve/wp-content/uploads/2025/07/Folleto-del-Estado-Lara-INE-2025.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Estado Miranda;Publicaciones;Documento;PDF;2025;julio;Folleto-del-Estado-Miranda-INE-2025.pdf;https://ine.gob.ve/wp-content/uploads/2025/07/Folleto-del-Estado-Miranda-INE-2025.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Estado Monagas;Publicaciones;Documento;PDF;2025;julio;Folleto-del-Estado-Monagas-INE-2025.pdf;https://ine.gob.ve/wp-content/uploads/2025/07/Folleto-del-Estado-Monagas-INE-2025.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Estado Mérida;Publicaciones;Documento;PDF;2025;julio;Folleto-del-Estado-Merida-INE-2025.pdf;https://ine.gob.ve/wp-content/uploads/2025/07/Folleto-del-Estado-Merida-INE-2025.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Estado Nueva Esparta;Publicaciones;Documento;PDF;2025;julio;Folleto-Nueva-Esparta-_20250628_141737_0000.pdf;https://ine.gob.ve/wp-content/uploads/2025/07/Folleto-Nueva-Esparta-_20250628_141737_0000.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Estado Portuguesa;Publicaciones;Documento;PDF;2025;julio;Folleto-Portuguesa-_20250629_131617_0000.pdf;https://ine.gob.ve/wp-content/uploads/2025/07/Folleto-Portuguesa-_20250629_131617_0000.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Estado Sucre;Publicaciones;Documento;PDF;2025;julio;Folleto-del-Estado-Sucre-INE-2025.pdf;https://ine.gob.ve/wp-content/uploads/2025/07/Folleto-del-Estado-Sucre-INE-2025.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Estado Trujillo;Publicaciones;Documento;PDF;2025;julio;Estado-Trujillo.pdf;https://ine.gob.ve/wp-content/uploads/2025/07/Estado-Trujillo.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Estado Táchira;Publicaciones;Documento;PDF;2025;julio;Folleto-Estado-Tachira.pdf;https://ine.gob.ve/wp-content/uploads/2025/07/Folleto-Estado-Tachira.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Estado Yaracuy;Publicaciones;Documento;PDF;2025;julio;Estado-Yaracuy_20250619_231832_0000.pdf;https://ine.gob.ve/wp-content/uploads/2025/07/Estado-Yaracuy_20250619_231832_0000.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Estado Zulia;Publicaciones;Documento;PDF;2025;julio;Folleto-del-Estado-Zulia-INE-2025.pdf;https://ine.gob.ve/wp-content/uploads/2025/07/Folleto-del-Estado-Zulia-INE-2025.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Estadísticas Basadas en Registros;Publicaciones;Documento;PDF;2024;septiembre;ESTADISTICAS-BASADAS-EN-REGISTROS.pdf;https://ine.gob.ve/wp-content/uploads/2024/09/ESTADISTICAS-BASADAS-EN-REGISTROS.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Estudio de la narrativa audiovisual como espacio de autodescubrimiento;Publicaciones;Documento;PDF;2026;abril;ART6CINEYSUBJETIVIDAD.pdf;https://ine.gob.ve/wp-content/uploads/2026/04/ART6CINEYSUBJETIVIDAD.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Falcón;Publicaciones;Documento;PDF;2025;noviembre;ESTADO-FALCON.pdf;https://ine.gob.ve/wp-content/uploads/2025/11/ESTADO-FALCON.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Febrero;Publicaciones;Documento;PDF;2026;febrero;Resumen_FEBRERO_2025.pdf;https://ine.gob.ve/wp-content/uploads/2026/02/Resumen_FEBRERO_2025.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Febrero;Publicaciones;Documento;PDF;2026;marzo;febrero.pdf;https://ine.gob.ve/wp-content/uploads/2026/03/febrero.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Flyer;Publicaciones;Documento;PDF;2024;octubre;Flyer-Avance-Nuevo-Portal-Web-INE-11102024-Final.pdf;https://ine.gob.ve/wp-content/uploads/2024/10/Flyer-Avance-Nuevo-Portal-Web-INE-11102024-Final.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Folleto en PDF;Publicaciones;Documento;PDF;2024;septiembre;TRANSICION-DEMOGRAFICA.pdf;https://ine.gob.ve/wp-content/uploads/2024/09/TRANSICION-DEMOGRAFICA.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Formato de Fe de Vida 2026;Publicaciones;Documento;PDF;2026;enero;FORMATO-DE-FE-DE-VIDA-2026.pdf;https://ine.gob.ve/wp-content/uploads/2026/01/FORMATO-DE-FE-DE-VIDA-2026.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Gestion y Mantenimiento;Publicaciones;Documento;PDF;2024;octubre;GESTION-Y-MANTENIMIENTO.pdf;https://ine.gob.ve/wp-content/uploads/2024/10/GESTION-Y-MANTENIMIENTO.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Grandes Misiones Habitacionales;Publicaciones;Documento;PDF;2026;abril;Grandes_Misiones_habitacionales_de_Venezuela_CHN.pdf;https://ine.gob.ve/wp-content/uploads/2026/04/Grandes_Misiones_habitacionales_de_Venezuela_CHN.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Guárico;Publicaciones;Documento;PDF;2025;noviembre;ESTADO-GUARICO.pdf;https://ine.gob.ve/wp-content/uploads/2025/11/ESTADO-GUARICO.pdf;https://ine.gob.ve/
