País OVE;País Banco Mundial;Código ISO 2;Código ISO 3;Región;Nivel de ingreso;Año;Área temática;ID área;Subárea;ID subárea;Código indicador;Indicador;Valor;Fuente;Fecha descarga;Error descarga
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1982;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;-5,06631821998653e-01;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1983;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;1,06374899629151e+01;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1984;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;3,74292825123731e+01;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1985;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;9,68221975123757e+00;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1986;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;-7,75738255428379e-01;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1987;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;3,58452743529858e+01;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1988;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;1,77311299124694e+01;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1989;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;1,00919467899102e+02;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1990;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;4,17407750516821e+01;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1991;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;2,14495924618661e+01;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1992;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;2,82442121581604e+01;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1993;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;3,16457949381283e+01;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1994;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;6,28903913204554e+01;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1995;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;5,17599798324636e+01;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1996;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;1,15524915156076e+02;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1997;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;3,39473671874028e+01;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1998;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;1,88902867025716e+01;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1999;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;2,61927100615556e+01;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2000;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;2,94528251104892e+01;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2001;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;7,99690405620453e+00;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2002;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;3,30228760786370e+01;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2003;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;3,49337557387369e+01;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2004;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;3,39537243385346e+01;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2005;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;2,96040593512978e+01;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2006;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;1,79043155490636e+01;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2007;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;1,54484777579670e+01;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2008;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;3,01324528534352e+01;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2009;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;7,83166636002662e+00;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2010;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;4,59432686985894e+01;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2011;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;2,81491909528853e+01;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2012;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;2,08953285694006e+01;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2013;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;3,91175398450716e+01;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2014;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;1,04645786270251e+02;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2015;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;1,35531505046053e+02;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2016;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;3,07478007106374e+02;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2017;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;1,04974725706570e+03;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2018;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;2,25690059917835e+05;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2019;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;2,19227615438353e+04;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2020;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;1,89039434223884e+03;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2021;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;1,20854711473506e+03;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2022;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;2,11018233802245e+02;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2023;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;3,67889226487606e+02;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2024;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;5,47195996964698e+01;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2025;Precios e inflación;precios_e_inflacion;Deflactor;deflactor;NY.GDP.DEFL.KD.ZG;Inflación medida por el deflactor del PIB;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1960;Precios e inflación;precios_e_inflacion;Inflación;inflacion;FP.CPI.TOTL;Índice de precios al consumidor;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1961;Precios e inflación;precios_e_inflacion;Inflación;inflacion;FP.CPI.TOTL;Índice de precios al consumidor;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1962;Precios e inflación;precios_e_inflacion;Inflación;inflacion;FP.CPI.TOTL;Índice de precios al consumidor;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1963;Precios e inflación;precios_e_inflacion;Inflación;inflacion;FP.CPI.TOTL;Índice de precios al consumidor;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1964;Precios e inflación;precios_e_inflacion;Inflación;inflacion;FP.CPI.TOTL;Índice de precios al consumidor;;Banco Mundial - World Development Indicators;2026-05-21;
