País OVE;País Banco Mundial;Código ISO 2;Código ISO 3;Región;Nivel de ingreso;Año;Área temática;ID área;Subárea;ID subárea;Código indicador;Indicador;Valor;Fuente;Fecha descarga;Error descarga
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1988;Pobreza y desigualdad;pobreza_y_desigualdad;Desigualdad;desigualdad;SI.POV.GINI;Índice de Gini;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1989;Pobreza y desigualdad;pobreza_y_desigualdad;Desigualdad;desigualdad;SI.POV.GINI;Índice de Gini;43,8;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1990;Pobreza y desigualdad;pobreza_y_desigualdad;Desigualdad;desigualdad;SI.POV.GINI;Índice de Gini;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1991;Pobreza y desigualdad;pobreza_y_desigualdad;Desigualdad;desigualdad;SI.POV.GINI;Índice de Gini;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1992;Pobreza y desigualdad;pobreza_y_desigualdad;Desigualdad;desigualdad;SI.POV.GINI;Índice de Gini;42,1;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1993;Pobreza y desigualdad;pobreza_y_desigualdad;Desigualdad;desigualdad;SI.POV.GINI;Índice de Gini;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1994;Pobreza y desigualdad;pobreza_y_desigualdad;Desigualdad;desigualdad;SI.POV.GINI;Índice de Gini;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1995;Pobreza y desigualdad;pobreza_y_desigualdad;Desigualdad;desigualdad;SI.POV.GINI;Índice de Gini;47,2;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1996;Pobreza y desigualdad;pobreza_y_desigualdad;Desigualdad;desigualdad;SI.POV.GINI;Índice de Gini;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1997;Pobreza y desigualdad;pobreza_y_desigualdad;Desigualdad;desigualdad;SI.POV.GINI;Índice de Gini;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1998;Pobreza y desigualdad;pobreza_y_desigualdad;Desigualdad;desigualdad;SI.POV.GINI;Índice de Gini;48,0;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1999;Pobreza y desigualdad;pobreza_y_desigualdad;Desigualdad;desigualdad;SI.POV.GINI;Índice de Gini;47,7;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2000;Pobreza y desigualdad;pobreza_y_desigualdad;Desigualdad;desigualdad;SI.POV.GINI;Índice de Gini;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2001;Pobreza y desigualdad;pobreza_y_desigualdad;Desigualdad;desigualdad;SI.POV.GINI;Índice de Gini;47,2;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2002;Pobreza y desigualdad;pobreza_y_desigualdad;Desigualdad;desigualdad;SI.POV.GINI;Índice de Gini;48,9;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2003;Pobreza y desigualdad;pobreza_y_desigualdad;Desigualdad;desigualdad;SI.POV.GINI;Índice de Gini;47,9;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2004;Pobreza y desigualdad;pobreza_y_desigualdad;Desigualdad;desigualdad;SI.POV.GINI;Índice de Gini;47,3;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2005;Pobreza y desigualdad;pobreza_y_desigualdad;Desigualdad;desigualdad;SI.POV.GINI;Índice de Gini;49,3;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2006;Pobreza y desigualdad;pobreza_y_desigualdad;Desigualdad;desigualdad;SI.POV.GINI;Índice de Gini;44,7;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2007;Pobreza y desigualdad;pobreza_y_desigualdad;Desigualdad;desigualdad;SI.POV.GINI;Índice de Gini;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2008;Pobreza y desigualdad;pobreza_y_desigualdad;Desigualdad;desigualdad;SI.POV.GINI;Índice de Gini;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2009;Pobreza y desigualdad;pobreza_y_desigualdad;Desigualdad;desigualdad;SI.POV.GINI;Índice de Gini;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2010;Pobreza y desigualdad;pobreza_y_desigualdad;Desigualdad;desigualdad;SI.POV.GINI;Índice de Gini;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2011;Pobreza y desigualdad;pobreza_y_desigualdad;Desigualdad;desigualdad;SI.POV.GINI;Índice de Gini;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2012;Pobreza y desigualdad;pobreza_y_desigualdad;Desigualdad;desigualdad;SI.POV.GINI;Índice de Gini;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2013;Pobreza y desigualdad;pobreza_y_desigualdad;Desigualdad;desigualdad;SI.POV.GINI;Índice de Gini;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2014;Pobreza y desigualdad;pobreza_y_desigualdad;Desigualdad;desigualdad;SI.POV.GINI;Índice de Gini;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;2015;Pobreza y desigualdad;pobreza_y_desigualdad;Desigualdad;desigualdad;SI.POV.GINI;Índice de Gini;;Banco Mundial - World Development Indicators;2026-05-21;
