date,currency,value,value_buy,value_sell,unit,frequency,indicator_id,indicator_name,source,source_url,fetched_at
2026-07-10,USD,709.6935,,,VES por unidad de moneda extranjera,daily,bcv_tipo_cambio_referencia_smc_usd,Tipo de Cambio de Referencia SMC - USD,Banco Central de Venezuela,https://www.bcv.org.ve/estadisticas/tipo-cambio-de-referencia-smc,2026-07-10T21:34:03Z
2026-07-13,CNY,106.45439116,,,VES por unidad de moneda extranjera,daily,bcv_tipo_cambio_referencia_smc_cny,Tipo de Cambio de Referencia SMC - CNY,Banco Central de Venezuela,https://www.bcv.org.ve/estadisticas/tipo-cambio-de-referencia-smc,2026-07-13T21:27:58Z
2026-07-13,EUR,823.94258468,,,VES por unidad de moneda extranjera,daily,bcv_tipo_cambio_referencia_smc_eur,Tipo de Cambio de Referencia SMC - EUR,Banco Central de Venezuela,https://www.bcv.org.ve/estadisticas/tipo-cambio-de-referencia-smc,2026-07-13T21:27:58Z
2026-07-13,RUB,9.36848968,,,VES por unidad de moneda extranjera,daily,bcv_tipo_cambio_referencia_smc_rub,Tipo de Cambio de Referencia SMC - RUB,Banco Central de Venezuela,https://www.bcv.org.ve/estadisticas/tipo-cambio-de-referencia-smc,2026-07-13T21:27:58Z
2026-07-13,TRY,15.35294972,,,VES por unidad de moneda extranjera,daily,bcv_tipo_cambio_referencia_smc_try,Tipo de Cambio de Referencia SMC - TRY,Banco Central de Venezuela,https://www.bcv.org.ve/estadisticas/tipo-cambio-de-referencia-smc,2026-07-13T21:27:58Z
2026-07-13,USD,721.3456,,,VES por unidad de moneda extranjera,daily,bcv_tipo_cambio_referencia_smc_usd,Tipo de Cambio de Referencia SMC - USD,Banco Central de Venezuela,https://www.bcv.org.ve/estadisticas/tipo-cambio-de-referencia-smc,2026-07-13T21:27:58Z
2026-07-15,CNY,107.20836103,,,VES por unidad de moneda extranjera,daily,bcv_tipo_cambio_referencia_smc_cny,Tipo de Cambio de Referencia SMC - CNY,Banco Central de Venezuela,https://www.bcv.org.ve/estadisticas/tipo-cambio-de-referencia-smc,2026-07-15T09:36:40Z
2026-07-15,EUR,830.63195644,,,VES por unidad de moneda extranjera,daily,bcv_tipo_cambio_referencia_smc_eur,Tipo de Cambio de Referencia SMC - EUR,Banco Central de Venezuela,https://www.bcv.org.ve/estadisticas/tipo-cambio-de-referencia-smc,2026-07-15T09:36:40Z
2026-07-15,RUB,9.35929659,,,VES por unidad de moneda extranjera,daily,bcv_tipo_cambio_referencia_smc_rub,Tipo de Cambio de Referencia SMC - RUB,Banco Central de Venezuela,https://www.bcv.org.ve/estadisticas/tipo-cambio-de-referencia-smc,2026-07-15T09:36:40Z
2026-07-15,TRY,15.43121466,,,VES por unidad de moneda extranjera,daily,bcv_tipo_cambio_referencia_smc_try,Tipo de Cambio de Referencia SMC - TRY,Banco Central de Venezuela,https://www.bcv.org.ve/estadisticas/tipo-cambio-de-referencia-smc,2026-07-15T09:36:40Z
2026-07-15,USD,725.747,,,VES por unidad de moneda extranjera,daily,bcv_tipo_cambio_referencia_smc_usd,Tipo de Cambio de Referencia SMC - USD,Banco Central de Venezuela,https://www.bcv.org.ve/estadisticas/tipo-cambio-de-referencia-smc,2026-07-15T09:36:40Z
2026-07-16,CNY,107.46169527,,,VES por unidad de moneda extranjera,daily,bcv_tipo_cambio_referencia_smc_cny,Tipo de Cambio de Referencia SMC - CNY,Banco Central de Venezuela,https://www.bcv.org.ve/estadisticas/tipo-cambio-de-referencia-smc,2026-07-16T21:31:35Z
2026-07-16,EUR,832.24781987,,,VES por unidad de moneda extranjera,daily,bcv_tipo_cambio_referencia_smc_eur,Tipo de Cambio de Referencia SMC - EUR,Banco Central de Venezuela,https://www.bcv.org.ve/estadisticas/tipo-cambio-de-referencia-smc,2026-07-16T21:31:35Z
2026-07-16,RUB,9.3623063,,,VES por unidad de moneda extranjera,daily,bcv_tipo_cambio_referencia_smc_rub,Tipo de Cambio de Referencia SMC - RUB,Banco Central de Venezuela,https://www.bcv.org.ve/estadisticas/tipo-cambio-de-referencia-smc,2026-07-16T21:31:35Z
2026-07-16,TRY,15.46781532,,,VES por unidad de moneda extranjera,daily,bcv_tipo_cambio_referencia_smc_try,Tipo de Cambio de Referencia SMC - TRY,Banco Central de Venezuela,https://www.bcv.org.ve/estadisticas/tipo-cambio-de-referencia-smc,2026-07-16T21:31:35Z
2026-07-16,USD,727.4512,,,VES por unidad de moneda extranjera,daily,bcv_tipo_cambio_referencia_smc_usd,Tipo de Cambio de Referencia SMC - USD,Banco Central de Venezuela,https://www.bcv.org.ve/estadisticas/tipo-cambio-de-referencia-smc,2026-07-16T21:31:35Z
2026-07-20,CNY,108.72438772,,,VES por unidad de moneda extranjera,daily,bcv_tipo_cambio_referencia_smc_cny,Tipo de Cambio de Referencia SMC - CNY,Banco Central de Venezuela,https://www.bcv.org.ve/estadisticas/tipo-cambio-de-referencia-smc,2026-07-20T21:40:27Z
2026-07-20,EUR,843.19976838,,,VES por unidad de moneda extranjera,daily,bcv_tipo_cambio_referencia_smc_eur,Tipo de Cambio de Referencia SMC - EUR,Banco Central de Venezuela,https://www.bcv.org.ve/estadisticas/tipo-cambio-de-referencia-smc,2026-07-20T21:40:27Z
2026-07-20,RUB,9.40358925,,,VES por unidad de moneda extranjera,daily,bcv_tipo_cambio_referencia_smc_rub,Tipo de Cambio de Referencia SMC - RUB,Banco Central de Venezuela,https://www.bcv.org.ve/estadisticas/tipo-cambio-de-referencia-smc,2026-07-20T21:40:27Z
2026-07-20,TRY,15.6262158,,,VES por unidad de moneda extranjera,daily,bcv_tipo_cambio_referencia_smc_try,Tipo de Cambio de Referencia SMC - TRY,Banco Central de Venezuela,https://www.bcv.org.ve/estadisticas/tipo-cambio-de-referencia-smc,2026-07-20T21:40:27Z
2026-07-20,USD,736.9339,,,VES por unidad de moneda extranjera,daily,bcv_tipo_cambio_referencia_smc_usd,Tipo de Cambio de Referencia SMC - USD,Banco Central de Venezuela,https://www.bcv.org.ve/estadisticas/tipo-cambio-de-referencia-smc,2026-07-20T21:40:27Z
2026-07-22,CNY,108.97578749,,,VES por unidad de moneda extranjera,daily,bcv_tipo_cambio_referencia_smc_cny,Tipo de Cambio de Referencia SMC - CNY,Banco Central de Venezuela,https://www.bcv.org.ve/estadisticas/tipo-cambio-de-referencia-smc,2026-07-21T21:38:11Z
2026-07-22,EUR,840.85744397,,,VES por unidad de moneda extranjera,daily,bcv_tipo_cambio_referencia_smc_eur,Tipo de Cambio de Referencia SMC - EUR,Banco Central de Venezuela,https://www.bcv.org.ve/estadisticas/tipo-cambio-de-referencia-smc,2026-07-21T21:38:11Z
2026-07-22,RUB,9.36286639,,,VES por unidad de moneda extranjera,daily,bcv_tipo_cambio_referencia_smc_rub,Tipo de Cambio de Referencia SMC - RUB,Banco Central de Venezuela,https://www.bcv.org.ve/estadisticas/tipo-cambio-de-referencia-smc,2026-07-21T21:38:11Z
2026-07-22,TRY,15.61995292,,,VES por unidad de moneda extranjera,daily,bcv_tipo_cambio_referencia_smc_try,Tipo de Cambio de Referencia SMC - TRY,Banco Central de Venezuela,https://www.bcv.org.ve/estadisticas/tipo-cambio-de-referencia-smc,2026-07-21T21:38:11Z
2026-07-22,USD,737.2321,,,VES por unidad de moneda extranjera,daily,bcv_tipo_cambio_referencia_smc_usd,Tipo de Cambio de Referencia SMC - USD,Banco Central de Venezuela,https://www.bcv.org.ve/estadisticas/tipo-cambio-de-referencia-smc,2026-07-21T21:38:11Z
2026-07-23,CNY,108.96066154,,,VES por unidad de moneda extranjera,daily,bcv_tipo_cambio_referencia_smc_cny,Tipo de Cambio de Referencia SMC - CNY,Banco Central de Venezuela,https://www.bcv.org.ve/estadisticas/tipo-cambio-de-referencia-smc,2026-07-23T21:34:39Z
2026-07-23,EUR,841.84173862,,,VES por unidad de moneda extranjera,daily,bcv_tipo_cambio_referencia_smc_eur,Tipo de Cambio de Referencia SMC - EUR,Banco Central de Venezuela,https://www.bcv.org.ve/estadisticas/tipo-cambio-de-referencia-smc,2026-07-23T21:34:39Z
2026-07-23,RUB,9.39436833,,,VES por unidad de moneda extranjera,daily,bcv_tipo_cambio_referencia_smc_rub,Tipo de Cambio de Referencia SMC - RUB,Banco Central de Venezuela,https://www.bcv.org.ve/estadisticas/tipo-cambio-de-referencia-smc,2026-07-23T21:34:39Z
2026-07-23,TRY,15.62987267,,,VES por unidad de moneda extranjera,daily,bcv_tipo_cambio_referencia_smc_try,Tipo de Cambio de Referencia SMC - TRY,Banco Central de Venezuela,https://www.bcv.org.ve/estadisticas/tipo-cambio-de-referencia-smc,2026-07-23T21:34:39Z
2026-07-23,USD,737.8816,,,VES por unidad de moneda extranjera,daily,bcv_tipo_cambio_referencia_smc_usd,Tipo de Cambio de Referencia SMC - USD,Banco Central de Venezuela,https://www.bcv.org.ve/estadisticas/tipo-cambio-de-referencia-smc,2026-07-23T21:34:39Z
2026-07-27,CNY,109.64637407,,,VES por unidad de moneda extranjera,daily,bcv_tipo_cambio_referencia_smc_cny,Tipo de Cambio de Referencia SMC - CNY,Banco Central de Venezuela,https://www.bcv.org.ve/estadisticas/tipo-cambio-de-referencia-smc,2026-07-27T21:37:10Z
2026-07-27,EUR,844.21891437,,,VES por unidad de moneda extranjera,daily,bcv_tipo_cambio_referencia_smc_eur,Tipo de Cambio de Referencia SMC - EUR,Banco Central de Venezuela,https://www.bcv.org.ve/estadisticas/tipo-cambio-de-referencia-smc,2026-07-27T21:37:10Z
2026-07-27,RUB,9.48111643,,,VES por unidad de moneda extranjera,daily,bcv_tipo_cambio_referencia_smc_rub,Tipo de Cambio de Referencia SMC - RUB,Banco Central de Venezuela,https://www.bcv.org.ve/estadisticas/tipo-cambio-de-referencia-smc,2026-07-27T21:37:10Z
2026-07-27,TRY,15.71369262,,,VES por unidad de moneda extranjera,daily,bcv_tipo_cambio_referencia_smc_try,Tipo de Cambio de Referencia SMC - TRY,Banco Central de Venezuela,https://www.bcv.org.ve/estadisticas/tipo-cambio-de-referencia-smc,2026-07-27T21:37:10Z
2026-07-27,USD,742.2292,,,VES por unidad de moneda extranjera,daily,bcv_tipo_cambio_referencia_smc_usd,Tipo de Cambio de Referencia SMC - USD,Banco Central de Venezuela,https://www.bcv.org.ve/estadisticas/tipo-cambio-de-referencia-smc,2026-07-27T21:37:10Z
2026-07-28,CNY,109.79874948,,,VES por unidad de moneda extranjera,daily,bcv_tipo_cambio_referencia_smc_cny,Tipo de Cambio de Referencia SMC - CNY,Banco Central de Venezuela,https://www.bcv.org.ve/estadisticas/tipo-cambio-de-referencia-smc,2026-07-28T21:37:02Z
2026-07-28,EUR,844.75381302,,,VES por unidad de moneda extranjera,daily,bcv_tipo_cambio_referencia_smc_eur,Tipo de Cambio de Referencia SMC - EUR,Banco Central de Venezuela,https://www.bcv.org.ve/estadisticas/tipo-cambio-de-referencia-smc,2026-07-28T21:37:02Z
